"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","CONFIDENCE_ANALYSIS_DATE","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","RISK_PERFORMANCE"
1136,"INDOTECH","INDO TECH TRANSFORM LTD.","MICRO_CAP",1730.4,-0.09,-7.22,2.93,16,42.4,"BEARISH",-11.2,1,10,0,NA,NA,NA,NA,NA,19263865.5,"SELL","2025-08-29",1,0.16,0.1,0.394,"Low",2025-09-01,0.275355324940756,-0.168511674320325,3,-0.232543866145913,"Negative","Negative"
1142,"CIEINDIA","CIE AUTOMOTIVE INDIA LTD","MICRO_CAP",384.65,-1.02,-3.49,-5.55,16,28.6,"STRONG_BEARISH",-10.01,0,6,15,55.88,56.96,53,58.64,54.17,19050651.55,"SELL","2025-08-29",0.3,0.16,0.1,0.184,"Low",2025-09-01,0.404262917675078,-0.19818268608069,1,-0.332668037563254,"Negative","Negative"
1144,"GAEL","GUJARAT AMBUJA EXPORTS LT","MICRO_CAP",103.36,0.89,-0.17,-5.81,16,42.1,"STRONG_BEARISH",-5.63,0,12,0,NA,NA,NA,NA,NA,18987167.17,"SELL","2025-08-29",1,0.16,0.3,0.454,"Medium",2025-09-01,0.449657373130322,-0.102703096286859,4,-0.186616648016218,"Negative","Negative"
1147,"KOPRAN","KOPRAN LTD","MICRO_CAP",154.82,-0.83,-2.85,-6.59,16,32,"STRONG_BEARISH",-15.14,1,6,0,NA,NA,NA,NA,NA,18800811.38,"SELL","2025-08-29",0.7,0.16,0.1,0.304,"Low",2025-09-01,0.347714767465368,-0.091817609895952,3,-0.140762975024239,"Negative","Negative"
1161,"VISHNU","VISHNU CHEMICALS LIMITED","MICRO_CAP",492.25,-0.91,-5.01,-12.78,16,46.4,"BEARISH",-7.61,0,10,0,NA,NA,NA,NA,NA,18070836.15,"SELL","2025-08-29",1,0.16,0.3,0.454,"Medium",2025-09-01,0.312610674509779,-0.0859087150311098,2,-0.124978250091159,"Negative","Negative"
1245,"HAPPYFORGE","HAPPY FORGINGS LIMITED","MICRO_CAP",901.45,-1.17,-4.96,-4.74,16,34.3,"BEARISH",-3.22,0,8,0,NA,NA,NA,NA,NA,13344778.3,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.434470901358873,-0.0662924721254967,4,-0.117222035585413,"Negative","Negative"
1270,"SURYODAY","SURYODAY SMALL FIN BK LTD","MICRO_CAP",121.7,-0.95,-7.22,-4.29,16,37.3,"BULLISH",-8.84,1,4,0,NA,NA,NA,NA,NA,12396824.8,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.432217888394371,-0.112883577449247,1,-0.198814959368875,"Negative","Negative"
1286,"OILIETF","ICICIPRAMC - OILIETF","MICRO_CAP",10.95,-0.99,-2.84,-5.11,16,31.2,"BEARISH",-1.29,0,6,0,NA,NA,NA,NA,NA,11674598.68,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.416324612637982,-0.129325958550908,2,-0.221571718374848,"Negative","Negative"
1517,"RESPONIND","RESPONSIVE INDUSTRIES LTD","MICRO_CAP",193.27,0.13,-4.26,-14.09,16,32.8,"BEARISH",-2.51,0,6,0,NA,NA,NA,NA,NA,4263766.79,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.288713589636609,-0.0506628408678807,1,-0.071227061461778,"Negative","Negative"
1554,"PILANIINVS","PILANI INV & IND COR LTD","MICRO_CAP",4866,-0.23,-3.44,-5.37,16,36.2,"BEARISH",-2.82,0,6,0,NA,NA,NA,NA,NA,3588296,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.34629821870476,-0.100413181539625,2,-0.153607018387906,"Negative","Negative"
1723,"TEXMOPIPES","TEXMO PIPE & PRODUCTS LTD","MICRO_CAP",56.19,0.2,-4.96,-8.08,16,35,"BEARISH",-8.83,0,8,0,NA,NA,NA,NA,NA,1546147.88,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.365721281478182,-0.194300257612485,2,-0.306332613626547,"Negative","Negative"
1727,"TARMAT","TARMAT LIMITED","MICRO_CAP",50.16,-3.58,-8.68,-9.47,16,33.2,"BULLISH",-8.96,1,4,0,NA,NA,NA,NA,NA,1521630.27,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.295040485262871,-0.0570151216466911,1,-0.0808771574179708,"Negative","Negative"
1773,"LAMBODHARA","LAMBODHARA TEXTILES LTD.","MICRO_CAP",123.53,2.94,-4.87,-6.39,16,43.7,"STRONG_BEARISH",-6.93,0,12,0,NA,NA,NA,NA,NA,1204093.14,"SELL","2025-08-29",1,0.16,0.3,0.454,"Medium",2025-09-01,0.294076832244173,-0.0896065373206511,1,-0.126935255015805,"Negative","Negative"
1830,"ROSSELLIND","ROSSELL INDIA LIMITED","MICRO_CAP",64.9,-0.25,-2.17,-1.46,16,41.6,"BEARISH",-5.13,0,12,0,NA,NA,NA,NA,NA,874158.21,"SELL","2025-08-29",1,0.16,0.3,0.454,"Medium",2025-09-01,0.269418789446354,-0.168959002732299,1,-0.23126655913346,"Negative","Negative"
2041,"NPBET","TATAAML - NPBET","MICRO_CAP",268.98,-0.21,-2.66,-3.91,16,30,"BEARISH",-2.23,0,6,0,NA,NA,NA,NA,NA,84943.82,"SELL","2025-08-29",0.7,0.16,0.3,0.364,"Low",2025-09-01,0.287571601197124,-0.15846294577932,1,-0.222426486711636,"Negative","Negative"
141,"ADANIENSOL","ADANI ENERGY SOLUTION LTD","MID_CAP",764.15,-0.88,-4.5,-7.25,15.3,33,"BEARISH",-6.14,0,6,0,10,10,10,10,10,1028163538.2,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.281252020131797,-0.109487604256719,2,-0.152331007979732,"Negative","Negative"
152,"LICHSGFIN","LIC HOUSING FINANCE LTD","SMALL_CAP",555.2,1.43,-1.47,-5.91,15.3,36.3,"STRONG_BEARISH",-4.5,0,6,0,NA,NA,NA,NA,NA,953030192.55,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.38069371310994,-0.0910321648349054,4,-0.146990538868961,"Negative","Negative"
234,"THERMAX","THERMAX LTD","SMALL_CAP",3207.6,0.66,-1.58,-16.41,15.3,34.7,"BEARISH",-5,0,10,0,NA,NA,NA,NA,NA,540376809.3,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.31583044314757,-0.0627877723774873,1,-0.0917722394231436,"Negative","Negative"
264,"SUNDARMFIN","SUNDARAM FINANCE LTD","SMALL_CAP",4493.7,-2.85,-14.7,-5.28,15.3,39.5,"BEARISH",-2.61,0,6,0,NA,NA,NA,NA,NA,478085345.2,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.373923213314265,-0.0944255837472156,4,-0.150821090567942,"Negative","Negative"
280,"IIFL","IIFL FINANCE LIMITED","SMALL_CAP",427.6,-1.97,-5.21,-15.13,15.3,36.3,"BULLISH",-8.26,0,4,0,NA,NA,NA,NA,NA,443600445.7,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.272721421718597,-0.0903384311706759,1,-0.124214343538277,"Negative","Negative"
709,"VOLTAMP","VOLTAMP TRANSFORMERS LTD","MICRO_CAP",7808,-1.12,-5.03,-12.19,15.3,32.6,"BEARISH",-6.6,0,10,0,NA,NA,NA,NA,NA,85481181.5,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.298484575608745,-0.189346141950227,4,-0.269910162152933,"Negative","Negative"
915,"FAZE3Q","FAZE THREE LIMITED","MICRO_CAP",434,-0.87,-10.18,-36.56,15.3,28.2,"BEARISH",-19.02,0,6,0,NA,NA,NA,NA,NA,41198613.45,"SELL","2025-08-29",0.3,0.153,0.1,0.1812,"Low",2025-09-01,0.33859361181967,-0.113882149895653,3,-0.172181811259742,"Negative","Negative"
1036,"MOL","MEGHMANI ORGANICS LIMITED","MICRO_CAP",81.84,-0.57,-5.42,-18.78,15.3,32.4,"BEARISH",-5.66,0,10,0,NA,NA,NA,NA,NA,26686429.44,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.359886360634118,-0.153275901812594,2,-0.239451079287163,"Negative","Negative"
1042,"NITCO","NITCO LIMITED","MICRO_CAP",113.85,-2.82,-9.13,-12.55,15.3,32,"BEARISH",-9.98,0,2,0,NA,NA,NA,NA,NA,26322309.93,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.309213680261746,-0.170502758293878,1,-0.246824167505928,"Negative","Negative"
1125,"WINDMACHIN","WINDSOR MACHINES LIMITED","MICRO_CAP",324.1,2,1.52,-1.61,15.3,44.7,"BULLISH",-8.01,0,6,0,NA,NA,NA,NA,NA,19825122.35,"SELL","2025-08-29",1,0.153,0.3,0.4512,"Medium",2025-09-01,0.323312756652012,-0.0920565278735012,2,-0.136039993037317,"Negative","Negative"
1156,"ROSSARI","ROSSARI BIOTECH LIMITED","MICRO_CAP",618.15,0.15,-2.38,-11.12,15.3,30,"STRONG_BEARISH",-5.3,0,13,0,NA,NA,NA,NA,NA,18371007.15,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.445207869121805,-0.184002515859902,1,-0.3316602843098,"Negative","Negative"
1293,"RUPA","RUPA & COMPANY LTD","MICRO_CAP",189.04,-0.13,-4.94,-12.58,15.3,32.5,"BEARISH",-6.68,0,10,0,NA,NA,NA,NA,NA,11445822.99,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.377867293311283,-0.160472956718877,4,-0.257940074510774,"Negative","Negative"
1391,"VIKASECO","VIKAS ECOTECH LIMITED","MICRO_CAP",2.08,0,-4.59,-9.17,15.3,33.2,"STRONG_BEARISH",-12.55,1,10,0,NA,NA,NA,NA,NA,7574179.47,"SELL","2025-08-29",0.7,0.153,0.1,0.3012,"Low",2025-09-01,0.422855734080076,-0.161553381138947,2,-0.279918541478435,"Negative","Negative"
1451,"OSWALGREEN","OSWAL GREENTECH LIMITED","MICRO_CAP",40.02,-0.6,-6.06,-9.8,15.3,34.5,"BEARISH",-6.31,0,10,0,NA,NA,NA,NA,NA,5920455.13,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.364358057733625,-0.145643318502698,4,-0.229127923785848,"Negative","Negative"
1464,"IGPL","I G PETROCHEMICALS LTD","MICRO_CAP",428.8,-0.38,-7.5,-13.6,15.3,39,"BEARISH",-5.3,0,10,0,NA,NA,NA,NA,NA,5512392.75,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.388874265830964,-0.0778572898008861,1,-0.127399789352269,"Negative","Negative"
1468,"VARDMNPOLY","VARDHMAN POLYTEX LTD.","MICRO_CAP",8.98,3.1,-4.67,-10.47,15.3,40.5,"STRONG_BEARISH",-18.4,1,7,0,NA,NA,NA,NA,NA,5327190.16,"SELL","2025-08-29",1,0.153,0.1,0.3912,"Low",2025-09-01,0.309128355095163,-0.162305848370306,2,-0.234929092208818,"Negative","Negative"
1475,"SMCGLOBAL","SMC GLOBAL SECURITIES LTD","MICRO_CAP",130.13,0.27,-4.03,-9.45,15.3,27.6,"BEARISH",-0.38,0,6,0,NA,NA,NA,NA,NA,5109579.89,"SELL","2025-08-29",0.3,0.153,0.3,0.2412,"Low",2025-09-01,0.307650821143761,-0.0956989491358399,1,-0.138223532371245,"Negative","Negative"
1516,"XCHANGING","XCHANGING SOLUTIONS LTD","MICRO_CAP",85.81,-1.17,-2.29,-4.59,15.3,40.4,"BEARISH",-7.25,0,10,0,NA,NA,NA,NA,NA,4287407.99,"SELL","2025-08-29",1,0.153,0.3,0.4512,"Medium",2025-09-01,0.436189659452066,-0.062738669407554,3,-0.11127619501725,"Negative","Negative"
1520,"FCSSOFT","FCS SOFTWARE SOLN. LTD.","MICRO_CAP",2.39,-0.83,-2.05,-6.27,15.3,36.5,"STRONG_BEARISH",-4.14,0,6,0,NA,NA,NA,NA,NA,4207056.71,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.445628923783079,-0.0685585707076825,2,-0.12366909755742,"Negative","Negative"
1533,"KOKUYOCMLN","KOKUYO CAMLIN LIMITED","MICRO_CAP",111.51,-1.03,-4.28,-3.5,15.3,41.8,"BULLISH",-11.14,0,6,0,NA,NA,NA,NA,NA,3867651.49,"SELL","2025-08-29",1,0.153,0.1,0.3912,"Low",2025-09-01,0.405620038928464,-0.124829666595906,4,-0.210016613566288,"Negative","Negative"
1569,"GTL","GTL LTD","MICRO_CAP",9.18,-0.33,-9.2,-2.65,15.3,42.3,"BULLISH",-7.29,0,6,0,NA,NA,NA,NA,NA,3450522.16,"SELL","2025-08-29",1,0.153,0.3,0.4512,"Medium",2025-09-01,0.328049436211586,-0.165665028255899,4,-0.246543476832417,"Negative","Negative"
1731,"AHLADA","AHLADA ENGINEERS LIMITED","MICRO_CAP",56.08,-0.12,-4.33,-11.96,15.3,26.9,"STRONG_BEARISH",-18.76,0,10,0,10,10,10,10,10,1473856.84,"SELL","2025-08-29",0.3,0.153,0.1,0.1812,"Low",2025-09-01,0.426332860440016,-0.179686762695201,1,-0.313224778454322,"Negative","Negative"
1808,"TRIGYN","TRIGYN TECHNOLOGIES LTD","MICRO_CAP",74.28,-1.01,-5.9,-8.05,15.3,34,"BEARISH",-7.27,0,12,0,NA,NA,NA,NA,NA,1011371.77,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.347059366106987,-0.174354567250703,2,-0.267029739305934,"Negative","Negative"
1866,"INVENTURE","INVENTURE GRO & SEC LTD","MICRO_CAP",1.47,0,-2.65,-6.37,15.3,32,"BEARISH",-6.24,0,10,0,NA,NA,NA,NA,NA,680513.4,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.337126717856154,-0.0641413404257037,1,-0.096762597246731,"Negative","Negative"
1922,"RAJTV","RAJ TV NETWORK LTD","MICRO_CAP",41.58,0.41,-7.08,NA,15.3,28,"BEARISH",-47.24,1,9,0,NA,NA,NA,NA,NA,417513.8,"SELL","2025-08-29",0.3,0.153,0.1,0.1812,"Low",2025-09-01,0.255357891460881,-0.0840847246814519,3,-0.112919647864682,"Negative","Negative"
1946,"SURYALAXMI","SURYALAKSHMI COT MIL LTD","MICRO_CAP",64.64,-1.58,-2.31,-10.51,15.3,38.8,"BEARISH",-6.15,0,10,0,NA,NA,NA,NA,NA,356290.24,"SELL","2025-08-29",0.7,0.153,0.3,0.3612,"Low",2025-09-01,0.318814543820918,-0.180495979846455,1,-0.264973331725102,"Negative","Negative"
1997,"SAGARDEEP","SAGARDEEP ALLOYS LIMITED","MICRO_CAP",27.93,-1.24,-2.65,-3.52,15.3,43.2,"BEARISH",-13.3,0,10,0,NA,NA,NA,NA,NA,182006.56,"SELL","2025-08-29",1,0.153,0.1,0.3912,"Low",2025-09-01,0.422629329143092,-0.0907421474927105,3,-0.157164456168227,"Negative","Negative"
1998,"DNAMEDIA","DILIGENT MEDIA CORP LTD.","MICRO_CAP",4.62,-2.33,-1.7,-5.33,15.3,44.5,"STRONG_BEARISH",-4.57,0,8,0,NA,NA,NA,NA,NA,175555.36,"SELL","2025-08-29",1,0.153,0.3,0.4512,"Medium",2025-09-01,0.431266949279234,-0.160725837934297,1,-0.282603301725837,"Negative","Negative"
2059,"NEXTMEDIA","NEXT MEDIAWORKS LIMITED","MICRO_CAP",6.22,-1.74,-4.01,-2.66,15.3,41.6,"NEUTRAL",-7.82,0,10,0,NA,NA,NA,NA,NA,39849.39,"SELL","2025-08-29",1,0.153,0.3,0.4512,"Medium",2025-09-01,0.345632026577368,-0.176621019793674,3,-0.269910855920819,"Negative","Negative"
91,"RVNL","RAIL VIKAS NIGAM LIMITED","MID_CAP",302.6,-1.96,-6.53,-15.57,14.7,20.4,"STRONG_BEARISH",-20.39,1,8,0,NA,NA,NA,NA,NA,1482698447.95,"SELL","2025-08-29",0.3,0.147,0.1,0.1788,"Low",2025-09-01,0.326165483705699,-0.156036847771611,2,-0.231565531296502,"Negative","Negative"
135,"IRFC","INDIAN RAILWAY FIN CORP L","MID_CAP",118.11,-0.4,-5.5,-10.11,14.7,25.9,"STRONG_BEARISH",-9.59,1,8,0,NA,NA,NA,NA,NA,1052030541.21,"SELL","2025-08-29",0.3,0.147,0.3,0.2388,"Low",2025-09-01,0.280985502060503,-0.0943928997032344,4,-0.13128094075118,"Negative","Negative"
212,"SAIL","STEEL AUTHORITY OF INDIA","SMALL_CAP",118.66,-0.49,-2.68,-4.43,14.7,36.3,"BEARISH",-3.01,0,6,0,NA,NA,NA,NA,NA,615894030.51,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.283230463881046,-0.158020725089591,3,-0.220462390108284,"Negative","Negative"
219,"IRCTC","INDIAN RAIL TOUR CORP LTD","SMALL_CAP",691.95,-1.1,-4.56,-6,14.7,25.6,"STRONG_BEARISH",-5.34,1,6,0,NA,NA,NA,NA,NA,595341927,"SELL","2025-08-29",0.3,0.147,0.3,0.2388,"Low",2025-09-01,0.349383347807452,-0.191013829957228,1,-0.293588904178091,"Negative","Negative"
309,"MGL","MAHANAGAR GAS LTD.","MICRO_CAP",1251.8,-1.77,-5.67,-11.37,14.7,29.1,"BEARISH",-8.61,1,4,0,NA,NA,NA,NA,NA,404823888.4,"SELL","2025-08-29",0.3,0.147,0.3,0.2388,"Low",2025-09-01,0.399745228141546,-0.0730930280522443,2,-0.121770007468563,"Negative","Negative"
410,"EMBDL","EMBASSY DEVELOPMENTS LTD","MICRO_CAP",93.62,-1.28,-6.09,-11.21,14.7,30.7,"BEARISH",-16.44,0,6,0,NA,NA,NA,NA,NA,258313602.02,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.421864162478596,-0.141576955001801,1,-0.244885277495982,"Negative","Negative"
423,"RKFORGE","RAMKRISHNA FORGINGS LTD","MICRO_CAP",566.55,-1.09,-1.02,-5.26,14.7,39.4,"STRONG_BEARISH",-6.68,0,8,0,NA,NA,NA,NA,NA,241017899.05,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.348612568201497,-0.0782051121350378,3,-0.120059289322041,"Negative","Negative"
598,"IFCI","IFCI LTD","MICRO_CAP",51.08,-0.93,-5.48,-12.67,14.7,28.9,"BEARISH",-11.19,0,10,0,NA,NA,NA,NA,NA,128243435.81,"SELL","2025-08-29",0.3,0.147,0.1,0.1788,"Low",2025-09-01,0.356508345389739,-0.186711799853947,2,-0.290154190060213,"Negative","Negative"
711,"RITES","RITES LIMITED","MICRO_CAP",243.95,-0.16,-4.73,-6.37,14.7,32,"BEARISH",-9.59,0,6,0,NA,NA,NA,NA,NA,84771285.2,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.287230910686776,-0.199416468455456,1,-0.279777099547906,"Negative","Negative"
754,"OPTIEMUS","OPTIEMUS INFRACOM LTD","MICRO_CAP",556.1,-0.78,-5.25,-4.5,14.7,38.4,"BEARISH",-15.19,0,6,0,NA,NA,NA,NA,NA,75905394.35,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.373841515183449,-0.180758372670971,3,-0.288678309172683,"Negative","Negative"
790,"LMW","LMW LIMITED","MICRO_CAP",14107,-2.89,-6.78,-6.86,14.7,30.3,"STRONG_BEARISH",-10.22,1,4,0,NA,NA,NA,NA,NA,64676736,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.293515793280676,-0.170241127628833,2,-0.240969473924089,"Negative","Negative"
804,"STYRENIX","STYRENIX PERFORMANCE LTD","MICRO_CAP",2674.6,-1.71,2.87,-7.75,14.7,37.4,"BEARISH",-15.85,0,10,0,NA,NA,NA,NA,NA,61989735,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.421076143207029,-0.166976990248077,2,-0.28842651462503,"Negative","Negative"
812,"VESUVIUS","VESUVIUS INDIA LTD","MICRO_CAP",502.65,1.37,-5.36,-3.01,14.7,27.2,"STRONG_BEARISH",-4.78,0,9,0,NA,NA,NA,NA,NA,59053984.35,"SELL","2025-08-29",0.3,0.147,0.3,0.2388,"Low",2025-09-01,0.367900486616418,-0.185503906768281,2,-0.293472630243444,"Negative","Negative"
899,"SANDUMA","SANDUR MANG & IRON ORES L","MICRO_CAP",431.35,-0.61,-4.03,-4.34,14.7,33.9,"STRONG_BEARISH",-2.16,0,8,0,NA,NA,NA,NA,NA,43913525.8,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.285918056499213,-0.12349820449017,3,-0.17294682440046,"Negative","Negative"
944,"PDSL","PDS LIMITED","MICRO_CAP",321.95,-1.26,-1.47,-9.96,14.7,32.1,"STRONG_BEARISH",-17.34,0,10,0,NA,NA,NA,NA,NA,38009042.9,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.26713888887316,-0.194890518567991,2,-0.265931041515259,"Negative","Negative"
971,"SALZERELEC","SALZER ELECTRONICS LTD","MICRO_CAP",800.85,-2.31,-3.6,-4.05,14.7,37.7,"STRONG_BEARISH",-7.8,0,10,0,NA,NA,NA,NA,NA,34479951.3,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.330314260534942,-0.0622431491035968,1,-0.0929438174289277,"Negative","Negative"
973,"QUESS","QUESS CORP LIMITED","MICRO_CAP",268.05,1.06,-1.6,-9.99,14.7,35.3,"STRONG_BEARISH",-9.29,0,15,0,NA,NA,NA,NA,NA,34301164.2,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.267999738501385,-0.135595969483256,3,-0.185240329293944,"Negative","Negative"
978,"GHCL","GHCL LIMITED","MICRO_CAP",552,-0.65,-3.67,-12.71,14.7,38.4,"STRONG_BEARISH",-5.69,0,8,0,NA,NA,NA,NA,NA,33820145.85,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.401000016182661,-0.102605850389227,3,-0.171295247347646,"Negative","Negative"
989,"UFLEX","UFLEX LIMITED","MICRO_CAP",516.65,0.42,-5.24,-13.34,14.7,23.8,"BEARISH",-9.61,1,9,0,NA,NA,NA,NA,NA,31867285.2,"SELL","2025-08-29",0.3,0.147,0.3,0.2388,"Low",2025-09-01,0.346790602756664,-0.197336833935697,1,-0.302103482847146,"Negative","Negative"
1001,"GIPCL","GUJ IND POW CO. LTD","MICRO_CAP",177.85,-1.8,-5.23,-10.53,14.7,29.1,"BEARISH",-5.57,0,8,0,NA,NA,NA,NA,NA,30953272.7,"SELL","2025-08-29",0.3,0.147,0.3,0.2388,"Low",2025-09-01,0.2662976231426,-0.169922311953269,3,-0.231595695084268,"Negative","Negative"
1027,"MUFTI","CREDO BRANDS MARKETING L","MICRO_CAP",120.61,-3.53,-0.44,-28.26,14.7,35.3,"BEARISH",-24.17,0,6,0,NA,NA,NA,NA,NA,27780608.48,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.435408175131306,-0.14155047464883,2,-0.250712937052799,"Negative","Negative"
1113,"MAITHANALL","MAITHAN ALLOYS LTD","MICRO_CAP",1041.4,-0.12,-4.2,-5.94,14.7,32,"BULLISH",-5.97,0,6,0,NA,NA,NA,NA,NA,20658026.3,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.426879513356835,-0.154651034227572,2,-0.269840352651467,"Negative","Negative"
1114,"ELECTHERM","ELECTROTHERM (I) LTD.","MICRO_CAP",850.9,-2.88,8.86,-15.2,14.7,46.1,"BEARISH",-24.06,0,4,0,NA,NA,NA,NA,NA,20627865.9,"SELL","2025-08-29",1,0.147,0.1,0.3888,"Low",2025-09-01,0.431776308827102,-0.0502062255167402,2,-0.0883564453518422,"Negative","Negative"
1183,"JUNIPER","JUNIPER HOTELS LIMITED","MICRO_CAP",281.45,-1.11,-5.14,-7.07,14.7,41.2,"BEARISH",-7.01,0,4,0,NA,NA,NA,NA,NA,16420477.95,"SELL","2025-08-29",1,0.147,0.3,0.4488,"Medium",2025-09-01,0.278109259018675,-0.0637549007078633,2,-0.0883165513678649,"Negative","Negative"
1581,"TRF","TRF LIMITED","MICRO_CAP",311.6,-2.78,-3.89,-8.39,14.7,31,"STRONG_BEARISH",-14.23,0,10,0,NA,NA,NA,NA,NA,3157066.25,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.273845541570336,-0.121749667997938,2,-0.167663596339029,"Negative","Negative"
1666,"RAJMET","RAJNANDINI METAL LIMITED","MICRO_CAP",4.4,-1.79,-2.65,-10.39,14.7,33.9,"BEARISH",-24.53,0,10,0,NA,NA,NA,NA,NA,2111485.32,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.371185924857855,-0.187851707846858,3,-0.298739667690157,"Negative","Negative"
1697,"ESSENTIA","INTEGRA ESSENTIA LIMITED","MICRO_CAP",1.88,-0.53,-4.08,-7.84,14.7,34.1,"STRONG_BEARISH",-11.35,0,10,0,NA,NA,NA,NA,NA,1789195.7,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.3015168747399,-0.118123383924831,2,-0.169114155593729,"Negative","Negative"
1732,"RPPL","RAJSHREE POLYPACK LTD","MICRO_CAP",22.2,-0.94,-0.98,-11.69,14.7,30.4,"STRONG_BEARISH",-11.4,0,10,0,NA,NA,NA,NA,NA,1461431.13,"SELL","2025-08-29",0.7,0.147,0.1,0.2988,"Low",2025-09-01,0.364073042664677,-0.135800995654427,4,-0.213548103422857,"Negative","Negative"
1763,"GULFPETRO","GP PETROLEUMS LIMITED","MICRO_CAP",40.93,-0.73,-5.17,-2.34,14.7,39.9,"BULLISH",-6.23,0,6,0,NA,NA,NA,NA,NA,1269261.77,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.315559519920498,-0.125238124176394,1,-0.182978838659348,"Negative","Negative"
1819,"HINDCOMPOS","HINDUSTAN COMPOSITES LTD.","MICRO_CAP",457.15,-0.85,-3.53,-8.24,14.7,37.4,"BEARISH",-4.8,0,6,0,NA,NA,NA,NA,NA,953587.15,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.305231397598982,-0.198235875752289,4,-0.285326474263827,"Negative","Negative"
1968,"KOTHARIPRO","KOTHARI PRODUCTS LTD","MICRO_CAP",75.67,-1.54,-5.38,-7.05,14.7,37.7,"BULLISH",-8.49,0,8,0,NA,NA,NA,NA,NA,282125.78,"SELL","2025-08-29",0.7,0.147,0.3,0.3588,"Low",2025-09-01,0.309551472729072,-0.08038387701381,1,-0.116422693131863,"Negative","Negative"
